latitude,longitude,time,speed,acceleration
35.675216666666664,139.80380833333334,2023-07-15 23:09:57,11,2.0
35.67523666666666,139.80294166666667,2023-07-15 23:10:07,30,-1.0
35.67491999999999,139.80262499999998,2023-07-15 23:10:17,25,-2.0
35.674035,139.80233,2023-07-15 23:10:27,39,0.0
35.67334166666667,139.8021,2023-07-15 23:10:37,15,0.0
35.673215,139.80207,2023-07-15 23:10:47,0,0.0
35.673215,139.80207,2023-07-15 23:10:57,0,0.0
35.67279666666666,139.80193666666668,2023-07-15 23:11:07,27,-2.0
35.67191666666667,139.80166166666666,2023-07-15 23:11:17,40,1.0
35.670989999999996,139.8014,2023-07-15 23:11:27,34,-2.0
35.67023833333334,139.80116833333335,2023-07-15 23:11:37,25,11.0
35.66988666666667,139.80125666666666,2023-07-15 23:11:48,19,2.0
35.669653333333336,139.80199,2023-07-15 23:11:57,25,0.0
35.66958666666667,139.80268,2023-07-15 23:12:07,17,-1.0
35.669579999999996,139.80283666666668,2023-07-15 23:12:18,0,0.0
35.66956145421721,139.80291626511425,2023-07-15 23:12:28,1,-1.0
35.66946,139.80291666666665,2023-07-15 23:12:37,0,0.0
35.669423333333334,139.80291333333335,2023-07-15 23:12:48,2,0.0
35.669364193829836,139.80291311138444,2023-07-15 23:12:58,1,-2.0
35.66935053438312,139.8029255340685,2023-07-15 23:13:07,0,0
35.66934894898918,139.80290913093074,2023-07-15 23:13:18,5,5.0
35.66934333333334,139.802695,2023-07-15 23:13:28,1,-1.0
35.66939166666667,139.80268,2023-07-15 23:13:38,4,2.0
35.6694,139.80268,2023-07-15 23:13:48,0,0.0
35.66941333333334,139.80268333333333,2023-07-15 23:13:58,0,0.0
35.66941,139.80268166666667,2023-07-15 23:14:08,0,0.0
35.66941,139.80268166666667,2023-07-15 23:14:18,0,0.0
35.66941,139.80268166666667,2023-07-15 23:14:28,0,0.0
35.66941,139.80268166666667,2023-07-15 23:14:38,0,0.0
35.66941,139.80268166666667,2023-07-15 23:14:48,0,0.0
35.66940666666667,139.80269333333334,2023-07-15 23:14:58,1,0.0
35.669401666666666,139.80278833333332,2023-07-15 23:15:08,2,0.0
35.66941833333334,139.80284333333333,2023-07-15 23:15:18,0,0.0
35.66941833333334,139.80282499999998,2023-07-15 23:15:28,0,0.0
35.66941833333334,139.80282499999998,2023-07-15 23:15:38,0,0.0
35.669332400381855,139.80288371376483,2023-07-15 23:15:58,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:08,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:18,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:28,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:38,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:48,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:16:58,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:08,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:18,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:28,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:38,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:48,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:17:58,0,0.0
35.66933503119838,139.80289003619131,2023-07-15 23:18:08,0,0.0
35.66927561620105,139.80291235289695,2023-07-15 23:18:18,0,0.0
35.66927561620105,139.80291235289695,2023-07-15 23:18:28,0,0.0
35.669260253905506,139.80290311544314,2023-07-15 23:18:38,0,0.0
35.66941833333334,139.80282499999998,2023-07-15 23:18:47,0,0.0
35.669415,139.80279833333333,2023-07-15 23:18:57,1,0.0
35.669415,139.80279666666667,2023-07-15 23:19:07,0,0.0
35.669415,139.80279666666667,2023-07-15 23:19:17,0,0.0
35.66941333333334,139.80279333333334,2023-07-15 23:19:27,1,1.0
35.66934666666667,139.80283,2023-07-15 23:19:37,3,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:19:47,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:19:57,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:07,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:17,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:27,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:37,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:47,0,0.0
35.669340000000005,139.80284666666668,2023-07-15 23:20:57,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:21:07,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:21:17,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:21:27,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:21:47,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:21:57,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:07,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:17,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:27,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:37,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:47,0,0.0
35.66912900560257,139.8027632440281,2023-07-15 23:22:57,0,0.0
35.66915994797377,139.8027261780987,2023-07-15 23:23:07,0,0.0
35.66913558890084,139.80280251912683,2023-07-15 23:23:17,2,-1.0
35.66914830323763,139.80284016654028,2023-07-15 23:23:27,5,4.0
35.669188013589356,139.80284510577104,2023-07-15 23:23:37,0,-5.0
35.669188013589356,139.80284510577104,2023-07-15 23:23:47,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:23:57,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:07,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:17,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:27,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:37,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:47,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:24:57,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:25:07,0,0.0
35.669188013589356,139.80284510577104,2023-07-15 23:25:17,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:25:26,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:25:36,0,0.0
35.669338333333336,139.80286833333332,2023-07-15 23:25:46,0,0.0
35.66936833333333,139.80289833333333,2023-07-15 23:25:56,1,-1.0
35.669385000000005,139.802925,2023-07-15 23:26:06,1,-2.0
35.669383333333336,139.8029216666667,2023-07-15 23:26:16,0,0.0
35.669385000000005,139.80289499999998,2023-07-15 23:26:26,0,0.0
35.669383333333336,139.80289666666667,2023-07-15 23:26:36,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:26:46,0,-1.0
35.669380000000004,139.80290666666667,2023-07-15 23:26:56,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:27:06,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:27:25,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:27:35,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:27:45,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:27:55,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:28:05,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:28:15,0,0.0
35.66922472225856,139.80276558306315,2023-07-15 23:28:25,0,0.0
35.66925550125594,139.80278828577264,2023-07-15 23:28:35,0,-15.0
35.66925549115423,139.8027883240328,2023-07-15 23:28:45,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:28:55,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:05,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:15,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:25,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:35,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:45,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:29:55,0,0.0
35.66925549115423,139.8027883240328,2023-07-15 23:30:05,0,0.0
35.66921975729994,139.80281244273488,2023-07-15 23:30:15,0,-16.0
35.66922053510486,139.80281787976108,2023-07-15 23:30:25,1,1.0
35.6692384800856,139.80283777151874,2023-07-15 23:30:35,2,1.0
35.669380000000004,139.80290666666667,2023-07-15 23:30:44,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:30:54,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:31:04,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:31:14,0,0.0
35.669380000000004,139.80290666666667,2023-07-15 23:31:24,0,0.0
35.669380000000004,139.80291166666666,2023-07-15 23:31:34,1,1.0
35.669405,139.80301,2023-07-15 23:31:44,0,-2.0
35.669423333333334,139.80302666666668,2023-07-15 23:31:54,2,-1.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:04,0,0.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:14,0,0.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:24,0,0.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:34,0,0.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:44,0,0.0
35.669423333333334,139.80302666666668,2023-07-15 23:32:54,0,0.0
35.669491666666666,139.803035,2023-07-15 23:33:04,6,1.0
35.66948166666667,139.80246166666666,2023-07-15 23:33:14,24,3.0
35.66960333333333,139.801705,2023-07-15 23:33:24,19,-6.0
35.66975,139.80138333333335,2023-07-15 23:33:34,8,0.0
35.66979666666667,139.80123833333332,2023-07-15 23:33:44,0,0.0
35.66979666666667,139.80123833333332,2023-07-15 23:33:54,0,0.0
35.66982166666667,139.80113333333333,2023-07-15 23:34:04,4,-1.0
35.669826666666665,139.80111499999998,2023-07-15 23:34:14,0,0.0
35.66991666666667,139.800975,2023-07-15 23:34:24,29,20.0
35.670441153361516,139.8011340645286,2023-07-15 23:34:34,32,3.0
35.671368142388786,139.80142683548425,2023-07-15 23:34:44,36,-2.0
35.672207871933175,139.8016854932273,2023-07-15 23:34:54,32,-3.0
35.672690208394776,139.80184116625014,2023-07-15 23:35:04,6,-4.0
35.67289465563975,139.8019097862926,2023-07-15 23:35:14,13,-2.0
35.673003333333334,139.80233666666666,2023-07-15 23:35:24,23,-2.0
35.67287666666667,139.803065,2023-07-15 23:35:34,22,-1.0
35.67269833333333,139.80396166666665,2023-07-15 23:35:44,35,4.0
35.67251666666667,139.80488,2023-07-15 23:35:54,27,1.0
35.672525,139.80565166666665,2023-07-15 23:36:04,29,1.0
35.67246,139.8064116666667,2023-07-15 23:36:14,29,15.0
35.672108333333334,139.80635166666667,2023-07-15 23:36:24,3,-2.0
35.672106666666664,139.80635166666667,2023-07-15 23:36:34,0,0.0
35.672106666666664,139.80635166666667,2023-07-15 23:36:44,0,0.0
35.672106666666664,139.80635166666667,2023-07-15 23:36:54,0,0.0
35.672106666666664,139.80635166666667,2023-07-15 23:37:04,0,0.0
35.672106666666664,139.80635166666667,2023-07-15 23:37:14,0,0.0
35.672106666666664,139.80635166666667,2023-07-15 23:37:24,0,0.0
35.67196833333333,139.80628833333336,2023-07-15 23:37:34,33,20.0
35.671953333333335,139.80569333333332,2023-07-15 23:37:44,27,2.0
35.672066666666666,139.80490166666667,2023-07-15 23:37:54,24,3.0
35.672235,139.80424666666667,2023-07-15 23:38:04,29,1.0
35.672475,139.803065,2023-07-15 23:38:14,44,-10.0
35.67270833333334,139.80178166666667,2023-07-15 23:38:24,47,5.0
35.673,139.79999833333335,2023-07-15 23:38:34,75,4.0
35.673415,139.79765166666667,2023-07-15 23:38:44,71,-3.0
35.67400833333333,139.79573666666664,2023-07-15 23:38:54,62,-1.0
35.67541,139.79493,2023-07-15 23:39:04,64,0.0
35.67676666666667,139.793975,2023-07-15 23:39:14,61,-2.0
35.677535,139.79225666666667,2023-07-15 23:39:24,61,-2.0
35.678243333333334,139.79063333333335,2023-07-15 23:39:34,60,1.0
35.67891333333334,139.78898333333333,2023-07-15 23:39:44,57,-2.0
35.67979666666667,139.78768666666667,2023-07-15 23:39:54,57,6.0
35.68087833333333,139.78673666666666,2023-07-15 23:40:04,48,-1.0
35.681016666666665,139.78535666666667,2023-07-15 23:40:14,52,3.0
35.680281666666666,139.78371833333333,2023-07-15 23:40:24,61,-1.0
35.68002166666667,139.78206166666666,2023-07-15 23:40:34,51,-3.0
35.68095666666667,139.78087,2023-07-15 23:40:44,56,-1.0
35.68221666666667,139.77999666666668,2023-07-15 23:40:54,59,3.0
35.683546666666665,139.77952333333332,2023-07-15 23:41:04,52,-5.0
35.68434166666667,139.77816166666668,2023-07-15 23:41:14,49,-2.0
35.68422333333333,139.77674333333334,2023-07-15 23:41:24,49,0.0
35.68396333333334,139.77508,2023-07-15 23:41:34,52,1.0
35.684115,139.77348500000002,2023-07-15 23:41:44,60,2.0
35.68446166666667,139.77165833333333,2023-07-15 23:41:54,61,-1.0
35.68545833333334,139.77068333333335,2023-07-15 23:42:04,50,-2.0
35.68672,139.76997500000002,2023-07-15 23:42:14,57,1.0
35.68787833333333,139.76888,2023-07-15 23:42:24,59,3.0
35.68860666666667,139.76733333333334,2023-07-15 23:42:34,62,1.0
35.68901166666667,139.76568166666667,2023-07-15 23:42:44,58,3.0
35.68940833333333,139.76404,2023-07-15 23:42:54,50,-5.0
35.690435,139.7622,2023-07-15 23:43:07,55,-2.0
35.691091666666665,139.76074333333332,2023-07-15 23:43:17,54,1.0
35.69121166666667,139.75884333333335,2023-07-15 23:43:27,59,-1.0
35.69190833333334,139.75738,2023-07-15 23:43:37,54,0.0
35.69296666666666,139.75631833333333,2023-07-15 23:43:47,55,0.0
35.693868333333334,139.75503333333333,2023-07-15 23:43:57,63,2.0
35.69457833333333,139.75327833333333,2023-07-15 23:44:07,62,-1.0
35.69603166666666,139.75261999999998,2023-07-15 23:44:17,64,1.0
35.697649999999996,139.75233500000002,2023-07-15 23:44:27,61,-3.0
35.69910166666667,139.75189999999998,2023-07-15 23:44:37,63,2.0
35.700505,139.75119833333335,2023-07-15 23:44:47,61,4.0
35.70182166666667,139.75049333333334,2023-07-15 23:44:57,53,-2.0
35.70283833333333,139.74946333333335,2023-07-15 23:45:07,56,2.0
35.702936666666666,139.74765333333335,2023-07-15 23:45:17,64,0.0
35.702906666666664,139.745805,2023-07-15 23:45:27,52,-4.0
35.70355333333334,139.74459333333334,2023-07-15 23:45:37,50,0.0
35.704965,139.74406166666668,2023-07-15 23:45:47,62,1.0
35.70643,139.74359,2023-07-15 23:45:57,58,2.0
35.70766666666667,139.74311,2023-07-15 23:46:07,49,0.0
35.708171666666665,139.74153333333334,2023-07-15 23:46:17,63,-1.0
35.708459999999995,139.73957833333333,2023-07-15 23:46:27,67,3.0
35.708751666666664,139.73761000000002,2023-07-15 23:46:37,62,-5.0
35.709043333333334,139.735755,2023-07-15 23:46:47,56,-5.0
35.70950666666667,139.73399833333332,2023-07-15 23:46:57,64,1.0
35.71026833333334,139.73211333333333,2023-07-15 23:47:07,72,3.0
35.711328333333334,139.73048500000002,2023-07-15 23:47:17,69,0.0
35.71296333333333,139.72957499999998,2023-07-15 23:47:27,72,-2.0
35.7145,139.72879833333334,2023-07-15 23:47:37,62,-6.0
35.71593333333334,139.72807666666668,2023-07-15 23:47:47,59,-5.0
35.717353333333335,139.72737166666664,2023-07-15 23:47:57,63,4.0
35.71873666666667,139.72661333333332,2023-07-15 23:48:07,56,-2.0
35.71938,139.72514166666667,2023-07-15 23:48:17,56,0.0
35.72020833333333,139.72398166666665,2023-07-15 23:48:27,49,-1.0
35.72148166666667,139.72325333333336,2023-07-15 23:48:37,61,4.0
35.722813333333335,139.72277166666666,2023-07-15 23:48:47,54,-1.0
35.723958333333336,139.72175833333333,2023-07-15 23:48:57,65,3.0
35.72501,139.72010666666665,2023-07-15 23:49:07,65,-5.0
35.726013333333334,139.71855333333335,2023-07-15 23:49:17,59,-4.0
35.727,139.71721833333334,2023-07-15 23:49:27,51,-5.0
35.72849333333333,139.71691833333333,2023-07-15 23:49:37,66,2.0
35.73023666666666,139.71673833333335,2023-07-15 23:49:47,72,2.0
35.73200833333333,139.71669333333332,2023-07-15 23:49:57,68,-2.0
35.733605,139.71651500000002,2023-07-15 23:50:07,63,1.0
35.734925,139.71546,2023-07-15 23:50:17,64,0.0
35.73627,139.714565,2023-07-15 23:50:27,59,-3.0
35.73739833333333,139.71337999999997,2023-07-15 23:50:37,63,-2.0
35.73838333333333,139.71144166666667,2023-07-15 23:50:47,78,0.0
35.739360000000005,139.7094416666667,2023-07-15 23:50:57,72,0.0
35.74025833333334,139.707845,2023-07-15 23:51:07,53,-3.0
35.741231666666664,139.70704166666667,2023-07-15 23:51:17,42,-6.0
35.74231833333333,139.707665,2023-07-15 23:51:27,57,1.0
35.74407166666666,139.70810166666666,2023-07-15 23:51:37,78,-6.0
35.745898333333336,139.70816833333336,2023-07-15 23:51:47,64,0.0
35.74742666666667,139.70817666666665,2023-07-15 23:51:57,63,4.0
35.74901666666666,139.70828666666665,2023-07-15 23:52:07,68,5.0
35.75069833333334,139.70839166666667,2023-07-15 23:52:17,68,3.0
35.75232333333334,139.70850000000002,2023-07-15 23:52:27,64,0.0
35.75389231330521,139.70823210766673,2023-07-15 23:52:37,64,2.0
35.75555666666666,139.70762666666667,2023-07-15 23:52:47,71,-4.0
35.757268333333336,139.70698666666667,2023-07-15 23:52:57,68,-3.0
35.758829999999996,139.70639166666666,2023-07-15 23:53:07,63,1.0
35.760261666666665,139.70583666666667,2023-07-15 23:53:17,66,5.0
35.761783333333334,139.70524166666667,2023-07-15 23:53:27,64,1.0
35.76336333333334,139.70463999999998,2023-07-15 23:53:37,65,-3.0
35.76495666666666,139.70402666666666,2023-07-15 23:53:47,69,2.0
35.76633,139.70336,2023-07-15 23:53:57,54,-5.0
35.76688166666667,139.7018,2023-07-15 23:54:07,61,6.0
35.767156666666665,139.69987500000002,2023-07-15 23:54:17,66,2.0
35.76787,139.698175,2023-07-15 23:54:27,62,1.0
35.768765,139.696675,2023-07-15 23:54:37,58,-1.0
35.769801666666666,139.69535,2023-07-15 23:54:47,62,6.0
35.771301666666666,139.69442833333332,2023-07-15 23:54:57,69,1.0
35.77226666666667,139.692755,2023-07-15 23:55:07,68,0.0
35.77272666666667,139.69086166666665,2023-07-15 23:55:17,62,0.0
35.773158333333335,139.68904333333333,2023-07-15 23:55:27,60,0.0
35.773575,139.687315,2023-07-15 23:55:37,56,-2.0
35.77403833333334,139.68571333333333,2023-07-15 23:55:47,55,0.0
35.774631666666664,139.68408333333335,2023-07-15 23:55:57,63,1.0
35.77514833333333,139.68206666666669,2023-07-15 23:56:07,69,-5.0
35.77564666666667,139.68007333333335,2023-07-15 23:56:17,67,4.0
35.77612833333333,139.67818,2023-07-15 23:56:27,61,-2.0
35.776855,139.67646833333336,2023-07-15 23:56:37,64,-1.0
35.77782833333333,139.674735,2023-07-15 23:56:47,65,-5.0
35.779005,139.67351666666667,2023-07-15 23:56:57,65,6.0
35.78047333333333,139.672845,2023-07-15 23:57:07,61,-1.0
35.78100166666667,139.67110666666667,2023-07-15 23:57:17,62,-3.0
35.78115833333333,139.66916833333335,2023-07-15 23:57:27,67,9.0
35.78131166666667,139.66722333333334,2023-07-15 23:57:37,65,2.0
35.78153833333333,139.66519166666666,2023-07-15 23:57:47,67,0.0
35.781945,139.66318,2023-07-15 23:57:57,63,0.0
35.78234166666667,139.66133166666665,2023-07-15 23:58:07,63,0.0
35.782763333333335,139.65935666666667,2023-07-15 23:58:17,63,-4.0
