latitude,longitude,time,speed,acceleration
35.93920333333333,139.64735166666665,2023-07-15 11:39:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:39:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:39:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:39:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:39:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:39:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:40:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:41:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:42:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:43:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:44:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:07,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:17,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:27,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:37,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:47,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:45:57,0,0.0
35.93920333333333,139.64735166666665,2023-07-15 11:46:07,0,0.0
35.93920333333333,139.647355,2023-07-15 11:46:17,0,0.0
35.93920333333333,139.64737166666666,2023-07-15 11:46:27,1,0.0
35.93922,139.64740333333333,2023-07-15 11:46:37,1,0.0
35.93922666666667,139.64740666666665,2023-07-15 11:46:47,0,0.0
35.93922666666667,139.64740666666665,2023-07-15 11:46:57,0,0.0
35.93922666666667,139.64740666666665,2023-07-15 11:47:07,0,0.0
35.939235,139.64740833333332,2023-07-15 11:47:17,2,1.0
35.939386666666664,139.6470316666667,2023-07-15 11:47:27,18,0.0
35.939436666666666,139.646205,2023-07-15 11:47:37,30,1.0
35.93944333333333,139.64548666666667,2023-07-15 11:47:47,14,0.0
35.93875166666667,139.64558833333334,2023-07-15 11:47:57,36,1.0
35.93791833333333,139.64579666666666,2023-07-15 11:48:07,29,-5.0
35.937520000000006,139.64588,2023-07-15 11:48:17,5,-1.0
35.937416666666664,139.6459,2023-07-15 11:48:27,8,2.0
35.93736833333333,139.64591166666665,2023-07-15 11:48:37,0,0.0
35.93736833333333,139.64591166666665,2023-07-15 11:48:47,0,0.0
35.93736833333333,139.64591166666665,2023-07-15 11:48:57,0,0.0
35.93736833333333,139.64591166666665,2023-07-15 11:49:07,0,0.0
35.93714,139.64562333333333,2023-07-15 11:49:17,23,2.0
35.93696,139.64477,2023-07-15 11:49:27,29,4.0
35.93681166666667,139.64407500000002,2023-07-15 11:49:37,12,-5.0
35.936681666666665,139.643485,2023-07-15 11:49:47,25,0.0
35.93646852097938,139.64258589399105,2023-07-15 11:49:57,31,0.0
35.93626166666666,139.641545,2023-07-15 11:50:07,35,0.0
35.93603333333333,139.64044666666666,2023-07-15 11:50:17,36,0.0
35.9358,139.63930333333334,2023-07-15 11:50:27,36,-2.0
35.93556,139.63813499999998,2023-07-15 11:50:37,36,0.0
35.93539666666666,139.63714333333334,2023-07-15 11:50:47,29,0.0
35.93523333333333,139.63632166666665,2023-07-15 11:50:57,26,1.0
35.93508,139.63566,2023-07-15 11:51:07,16,1.0
35.935048333333334,139.63553,2023-07-15 11:51:17,0,0.0
35.935048333333334,139.63553,2023-07-15 11:51:27,0,0.0
35.935046666666665,139.635525,2023-07-15 11:51:37,1,1.0
35.934963333333336,139.63520666666668,2023-07-15 11:51:47,7,0.0
35.93452833333333,139.6352983333333,2023-07-15 11:51:57,19,-1.0
35.93401166666666,139.63536333333334,2023-07-15 11:52:07,21,0.0
35.93344333333334,139.63533,2023-07-15 11:52:17,20,-2.0
35.932815,139.63542166666667,2023-07-15 11:52:27,27,0.0
35.932120000000005,139.63555666666667,2023-07-15 11:52:37,27,0.0
35.931466666666665,139.63557833333334,2023-07-15 11:52:47,25,-1.0
35.930863333333335,139.63543166666665,2023-07-15 11:52:57,23,-3.0
35.930171666666666,139.63533,2023-07-15 11:53:07,31,3.0
35.929515,139.63532166666667,2023-07-15 11:53:17,28,-2.0
35.92876666666667,139.63532666666666,2023-07-15 11:53:27,28,2.0
